accuracy,f1,auroc,ece,brier,agreement_acc,disagreement_acc,strong_disagreement_acc,agreement_ece,disagreement_ece,calibration_gap,high_conf_error_rate,n_high_conf,conf_correct,conf_incorrect,n_agreement,n_disagreement,n_strong_disagreement,n_test,category,seed,split_id,model,features,tier,includes_product_avg_rating,disagreement_labels_in_training,modality_dominance_text_pct,n_true_conflict
0.8578567462520822,0.8636847710330139,0.9333906770255271,0.07769963247644644,0.10821222513914108,0.8739386022207707,0.7666666666666667,0.771551724137931,0.0759918512113436,0.18298364524488092,0.10699179403353733,0.06793893129770992,1310,0.9344540238380432,0.8019777536392212,1531,270,232,1801,Appliances,456,Appliances_s456_70-15-15,disagree_aware_lc,sbert+metadata_lc,main,False,True,87.61467889908256,654.0
0.8745141588006663,0.8738839285714286,0.9384640522875818,0.03729843886008713,0.0974607508139504,0.9163449163449163,0.611336032388664,0.56,0.06604278104903671,0.22031902636358952,0.1542762453145528,0.03143893591293833,827,0.8578647955392875,0.701996924662565,1554,247,200,1801,Video_Games,42,Video_Games_s42_70-15-15,text_only,sbert_text,main,False,False,,
0.6324264297612437,0.6366630076838639,0.68009310642496,0.04302435038587505,0.2280900776386261,0.646074646074646,0.5465587044534413,0.54,0.04708756889999295,0.20038458336944037,0.15329701446944743,0.23529411764705882,85,0.689035177230835,0.64615797996521,1554,247,200,1801,Video_Games,42,Video_Games_s42_70-15-15,metadata_lc,metadata_lc,main,False,False,,
0.8750694058856191,0.8725212464589235,0.9446941669749661,0.04622910181262109,0.09269837290048599,0.916988416988417,0.611336032388664,0.56,0.01633276886988715,0.26864388514204546,0.2523111162721583,0.05224429727740986,1359,0.9374977350234985,0.7817502021789551,1554,247,200,1801,Video_Games,42,Video_Games_s42_70-15-15,early_fusion_lc,sbert+metadata_lc,main,False,False,88.05309734513274,678.0
0.8722931704608551,0.8713646532438478,0.9454328523862376,0.03198634637007773,0.09183135628700256,0.9144144144144144,0.6072874493927125,0.57,0.02050078267104529,0.24281633892643312,0.22231555625538782,0.04527402700555997,1259,0.9256115555763245,0.7585727572441101,1554,247,200,1801,Video_Games,42,Video_Games_s42_70-15-15,early_fusion_full,sbert+metadata_full,appendix,True,False,90.26548672566372,678.0
0.8517490283176014,0.8520775623268698,0.9321019854482673,0.05876315585536667,0.10727433860301971,0.8886743886743886,0.6194331983805668,0.59,0.032660442916256874,0.25040836167721614,0.21774791876095928,0.06526806526806526,1287,0.9333096742630005,0.7795336842536926,1554,247,200,1801,Video_Games,42,Video_Games_s42_70-15-15,disagree_aware_lc,sbert+metadata_lc,main,False,True,86.28318584070796,678.0
0.8706274292059967,0.8700501952035694,0.9343365396473055,0.03780888818799456,0.10088968920871581,0.9201030927835051,0.5622489959839357,0.525,0.07223091308676724,0.21223080523237112,0.13999989214560388,0.03125,800,0.8526204288098698,0.6995594849765926,1552,249,200,1801,Video_Games,123,Video_Games_s123_70-15-15,text_only,sbert_text,main,False,False,,
0.6340921710161022,0.6353071389042612,0.6794721913922803,0.0418610368616908,0.22766990959644318,0.6494845360824743,0.5381526104417671,0.515,0.04862299585023645,0.21191057688500506,0.1632875810347686,0.14634146341463414,82,0.6855294704437256,0.6433456540107727,1552,249,200,1801,Video_Games,123,Video_Games_s123_70-15-15,metadata_lc,metadata_lc,main,False,False,,
0.8722931704608551,0.8685714285714285,0.9403773584905661,0.029938496529294794,0.0951370820403099,0.9226804123711341,0.5582329317269076,0.53,0.02897122970628602,0.26859302025841897,0.23962179055213295,0.04585537918871252,1134,0.9027509093284607,0.7491281032562256,1552,249,200,1801,Video_Games,123,Video_Games_s123_70-15-15,early_fusion_lc,sbert+metadata_lc,main,False,False,93.11377245508982,668.0
0.8722931704608551,0.8679678530424799,0.9389752127266,0.0312880562460138,0.09611154347658157,0.9201030927835051,0.5742971887550201,0.535,0.032451720670652905,0.26567238988167785,0.23322066921102494,0.041474654377880185,1085,0.894966721534729,0.7409300208091736,1552,249,200,1801,Video_Games,123,Video_Games_s123_70-15-15,early_fusion_full,sbert+metadata_full,appendix,True,False,90.7185628742515,668.0
